tagName,Count,Excerpt
"the-crying-of-lot-49","1","Questions about Thomas Pynchon's 1965 novel 'The Crying of Lot 49'. Use this tag with [thomas-pynchon]."
"khaled-hosseini","1","Questions about the works of the Afghan-American author Khaled Hosseini (born 1965) and his life as a writer. He has published 'The Kite Runner' (2003), ' A Thousand Splendid Suns' (2007) and 'And the Mountains Echoed' (2013)."
"the-kite-runner","1","Questions about Khaled Hosseini's 2003 novel 'The Kite Runner' . Use this tag with [khaled-hosseini]."
"the-confessions-of-frannie-langton","1","Questions about the novel 'The Confessions of Frannie Langton' (2019) by Sara Collins. Use this tag with the tag [sara-collins]."
"stephen-spender","1","Questions about the works of the English poet, novelist and essayist Stephen Spender (1909 – 1995) and his life as a writer."
"nino-cipri","1","Questions about the works of the queer and trans/nonbinary writer and editor Nino Cipri and their life as a writer."
"daniel-borzutzky","1","Daniel Borzutzky is an American poet and translator. Questions about his poems should be tagged with the [poetry] tag."
"oriah-mountain-dreamer","1","Questions about the works of the Canadian author Oriah Mountain Dreamer and her life as a writer."
"sara-collins","1","For questions about the works of Sara Collins and her life as an author. Questions about her works should be tagged likewise."
"franco-sacchetti","1","Franco Sacchetti (c. 1335–c. 1400), Italian poet and novelist, known for his ""Novelle"" (short stories)."
"winnie-holzman","1","Questions about the works of the American dramatist, screenwriter and poet Winnie Holzman (born 1954) and her life as a writer."
"murder-on-the-links","1","the 1923 detective fiction novel by Agatha Christie, featuring Hercule Poirot and Captain Arthur Hastings. Use with the [agatha-christie] tag"
"kokopelli-attack-of-the-smart-pies","1","Questions related to the 2005 novel ""Kokopelli & Company in Attack of the Smart Pies"", by Larry Gonick. Use this tag with the [larry-gonick] tag."
"stephen-schwartz","1","For questions regarding the works Stephen Schwartz, an American musical composer and lyricist. Questions about his larger works (i.e. musicals) should be tagged as is, individual songs should just be tagged with [song-lyrics].   "
"the-meursault-investigation","1","Questions regarding the novel 'The Mersault Investigation' (French: 'Meursault, contre-enquête') by Algerian writer Kamel Daoud. It is a retelling of 'The Stranger' by Albert Camus but from the perspective of the murdered Algerian man's brother Harun. Questions about this work should be tagged with [kamel-daoud] and [french-literature]. "
"the-hollow","1","Questions about the detective fiction novel 'The Hollow' by Agatha Christie featuring her famous Belgian detective Hercules Poirot. Questions regarding this work should be tagged with [agatha-christie]."
"kamel-daoud","1","Questions about the life and works of Kamel Daoud (born 1970), an Algerian writer and journalist. Questions regarding his works should be tagged with the name of that work, along with [french-literature]. His short stories should be tagged under [short-stories] instead."
"cynthia-ozick","1","For questions about the American author Cynthia Ozick and her works. Her works should be tagged with the appropriate medium tags for her shorter stories, her works published in book form should be tagged with the title. "
"igbo-literature","1","Works of literature written in the Igbo language."
"malayalam-literature","1","Works of literature written in Malayalam, a Dravidian language spoken mainly in the Indian state of Kerala."
"goat-days","1","Questions about the novel 'Goat Days' (2008) by the Indian author Benyamin. Use this tag with the tags [benyamin] and [malayalam-literature]."
"benyamin","1","Questions about the works of the Indian writer Benyamin (pen name of Benny Daniel, born 1971) and his life as a writer. He is best known for his novel 'Goat Days' (2008). Use this tag with [malayalam-literature]."
"mary-carolyn-davies","1","Questions about the American poet Mary Carolyn Davies (1888-1940?) and her life as a writer. She is not to be confused with the Welsh poet Mary Davies (1846 – 1882)."
"j-u-tagbo-nzeako","1","Questions about the works of Joseph Uchechuku Tagbo Nzeako (born 1940) and his life as a writer. Use this tag with the tag [igbo-literature]."
"the-satchel","1","Questions about the English magazine 'The Satchel: a Repository of Wit, Whimsies, and What-Not', which published only 9 issues in 1831."
"alls-well-that-ends-well","1","Questions about the play 'All's Well That Ends Well' by William Shakespeare. Use this tag with the tag [william-shakespeare]."
"ian-mcguire","1","Questions about the works of the English author and academic Ian McGuire (born 1964) and his life as a writer."
"the-north-water","1","Questions about Ian McGuire's 2016 novel 'The North Water'. Use this tag with the tag [ian-mcguire]."
"grace-nichols","1","Questions about the works of the Guyanese poet Grace Nichols (born 1950) and her life as a writer."
"william-horwood","1","Questions about the works of the English novelist William Horwood (born 1944) and his life as a writer."
"callanish","1","Questions about the 1984 novel 'Callanish' by William Horwood. Use this tag with the tag [william-horwood]."
"sukanta-bhattacharya","1","Questions about the works of the Begali poet and playwright Sukanta Bhattacharya (1926 – 1947) and his life as a writer. Most of his works of his works were published posthumously. Use this tag with the [bengali-literature] tag."
"bengali-literature","1","Questions about works of literature written in the Bengali language, an Indo-Aryan language spoken in South Asia."
"the-phantom-of-the-opera-musical","1","For questions regarding the 1986 musical, ""The Phantom of the Opera"" composed by Andrew Llyod Webber, lyrics by Charles Hart, and the stage book by Richard Stilgoe. Questions about this work should be tagged with [andrew-lloyd-webber]. Not to be confused with the novel by Gaston Leroux, if this is a question solely about the novel, it should be tagged as [the-phantom-of-the-opera-novel] and [gaston-leroux] instead."
"andrew-lloyd-webber","1","For questions about the life of English composer, playwriter, and musical theatre writer Andrew Lloyd Webber and his works as it relates to literature. Questions about his works should be tagged likewise. "
"samuel-ibn-naghrillah","1","Samuel ibn Naghrillah also known as Samuel HaNagid(שמואל הנגיד, Shmuel HaNagid) was a Spanish Talmudic poet, scholar, politician and more during the time of Muslim Spain. Questions about his works should include the [hebrew-literature] tag and his poems should be tagged with the [poetry] tag as well."
"thai-literature","1","Questions about works of literature written in the Thai language (historically also known as Siamese)."
"hayley-kiyoko","1","Questions about the songs (and possibly other works) of the American singer, songwriter and actress Hayley Kiyoko (born 1991) and her life as a (song)writer."
"magazines","1","Questions about magazines in general or about any specific magazines that publish works of literature or literary criticism. When possible, please use tag the question with the appropriate author and language tag. "
"alan-menken","1","For questions about the works of Alan Menken, an American composer, lyricist, and conductor, most notable for his compositions for Disney movies and musicals such as ""Beauty and the Beast"", ""The Hunchback of Notre Dame"", ""The Little Mermaid"", ""Aladdin"" and many more. Note that questions about movies or their adaptations are considered off-topic."
"beauty-and-the-beast-musical","1","For the 1994 Disney musical ""Beauty and the Beast"" with music by Alan Menken, lyrics by Howard Ashton and Tim Rice, and book by Linda Woolverton. Questions about the musical should be tagged with [alan-menken]. Questions about the movie are considered off-topic, and questions about the fairy tale should be tagged as [fairy-tales] instead."
"lin-manuel-miranda","1","For questions about the works of Lin-Manuel Miranda, an American composer, songwriter, actor, and playwright (along with a plethora of other things) most famous for his musical ""Hamilton"". Questions about his works should be tagged likewise. "
"hamilton-musical","1","For questions about the 2015 historical musical ""Hamilton"" by Lin-Manuel Miranda. Not to be confused with the tag [alexander-hamilton], which is for questions about the actual person and his works. Questions about the musical should be tagged with [lin-manuel-miranda].  "
"william-fitzstephen","1","Questions about the English cleric William Fitzstephen (died c. 1191) and his works. He wrote a biography of Thomas Becket, the 'Vita Sancti Thomae' ('Life of St. Thomas'). Use this tag with [latin-literature]."
"halsey","1","For questions about the works of Ashley Nicolette Frangipane (born 1994), known by her stage name as ""Hasley"" as they relate to literature. Questions about her songs should be tagged under [song-lyrics]."
"rhett-mclaughlin","1","For questions about Youtuber Rhett Mclaughlin and his works as they relate to literature. Rhett is the co-host of the Youtube channel ""Good Mythical Morning"" along with his friend Link Neal. Question about their YouTube channel or videos are considered off-topic unless they is related to one of their published works."
"link-neal","1","For questions about Youtuber Charles Lincoln ""Link"" Neal and his works as they relate to literature. Link is the co-host of the Youtube channel ""Good Mythical Morning"" along with his friend Rhett McLaughlin. Questions about their YouTube channel or videos are considered off-topic unless they are related to one of their published works."
